unique_id,category,subcategory,subsubcategory,subsubsubcategory,title,price,url
7865704455227_CAFR.prd,chauffage-climatisation-et-ventilation,seche-serviettes,seche-serviettes-electrique,cat_id_3458.cat,Sèche-serviette électrique cuivré de 1600mm de haut et 200mm de large - 300 Watt - EAS1600/200E1COP,"603,06",https://www.castorama.fr/chauffage-climatisation-et-ventilation/seche-serviettes/seche-serviettes-electrique/cat_id_3458.cat/departments/s-che-serviette-lectrique-cuivr-de-1600mm-de-haut-et-200mm-de-large-300-watt-eas1600-200e1cop/7865704455227_CAFR.prd
5059340130484_CAFR.prd,chauffage-climatisation-et-ventilation,climatiseur-ventilateur,accessoire-climatiseur,cat_id_413.cat,Tôle de finition pour cache climatiseur GoodHome Neva blanc,65,https://www.castorama.fr/chauffage-climatisation-et-ventilation/climatiseur-ventilateur/accessoire-climatiseur/cat_id_413.cat/tole-de-finition-pour-cache-climatiseur-goodhome-neva-blanc/5059340130484_CAFR.prd
8436545097434_CAFR.prd,chauffage-climatisation-et-ventilation,chauffage-d-appoint,cheminee-electrique,cat_id_371.cat,Cheminée électrique au sol de 2kW en acier laqué blanc avec télécommande,"279,99",https://www.castorama.fr/chauffage-climatisation-et-ventilation/chauffage-d-appoint/cheminee-electrique/cat_id_371.cat/departments/chemin-e-lectrique-au-sol-de-2kw-en-acier-laqu-blanc-avec-t-l-commande/8436545097434_CAFR.prd
3701141429442_CAFR.prd,decoration-interieure,decoration-textile,tapis-et-paillasson,tapis,Tapis Vinyle Mosaique Multicolore - 99deco - L 200 x l 50 cm Ep. 2 mm,108,https://www.castorama.fr/decoration-interieure/decoration-textile/tapis-et-paillasson/tapis/tapis-cuisine/cat_id_0001389.cat/mkp/tapis-vinyle-mosaique-multicolore-99deco-l-200-x-l-50-cm-ep-2-mm/3701141429442_CAFR.prd
3574386248976_CAFR.prd,decoration-interieure,decoration-textile,rideau-et-voilage,brise-bise,"Paire de Voilages ""Chenilla"" 60x90cm Gris","18,99",https://www.castorama.fr/decoration-interieure/decoration-textile/rideau-et-voilage/brise-bise/cat_id_1043.cat/departments/paire-de-voilages-chenilla-60x90cm-gris/3574386248976_CAFR.prd
3760025258967_CAFR.prd,maison-connectee-domotique-et-objet-connecte,chauffage-connecte,radiateur-connecte,cat_id_5248.cat,Radiateur connecté électrique à inertie fluide Le Radiateur Français Sobre 2000W,369,https://www.castorama.fr/maison-connectee-domotique-et-objet-connecte/chauffage-connecte/radiateur-connecte/cat_id_5248.cat/radiateur-connecte-electrique-a-inertie-fluide-le-radiateur-francais-sobre-2000w/3760025258967_CAFR.prd
3701434702177_CAFR.prd,decoration-interieure,decoration-textile,coussin-plaid-et-pouf,coussin-palette,Coussins palette dossier en polyester BANANAIR 120x40x15 cm noir,"34,90",https://www.castorama.fr/decoration-interieure/decoration-textile/coussin-plaid-et-pouf/coussin-palette/cat_id_0001571.cat/departments/coussins-palette-dossier-en-polyester-bananair-120x40x15-cm-noir/3701434702177_CAFR.prd
7421125246228_CAFR.prd,chauffage-climatisation-et-ventilation,seche-serviettes,seche-serviettes-electrique,cat_id_3458.cat,Sèche-serviette électrique noir de 1380mm de haut et 400mm de large - 600 Watt - STA1380/400E1N,"436,15",https://www.castorama.fr/chauffage-climatisation-et-ventilation/seche-serviettes/seche-serviettes-electrique/cat_id_3458.cat/departments/s-che-serviette-lectrique-noir-de-1380mm-de-haut-et-400mm-de-large-600-watt-sta1380-400e1n/7421125246228_CAFR.prd
3325579070917_CAFR.prd,chauffage-climatisation-et-ventilation,climatiseur-ventilateur,accessoire-climatiseur,cat_id_413.cat,Coude ajustable pour goulotte 80 x 60 mm spécial climatiseur fixe Autogyre,"13,95",https://www.castorama.fr/chauffage-climatisation-et-ventilation/climatiseur-ventilateur/accessoire-climatiseur/cat_id_413.cat/coude-ajustable-pour-goulotte-80-x-60-mm-special-climatiseur-fixe-autogyre/3325579070917_CAFR.prd
3517920716401_CAFR.prd,chauffage-climatisation-et-ventilation,chauffage-d-appoint,cheminee-electrique,cat_id_371.cat,Cheminée électrique incurvée VULCANO - L41 x P13 x H81 cm - Noire,"303,99",https://www.castorama.fr/chauffage-climatisation-et-ventilation/chauffage-d-appoint/cheminee-electrique/cat_id_371.cat/departments/chemin-e-lectrique-incurv-e-vulcano-l41-x-p13-x-h81-cm-noire/3517920716401_CAFR.prd
3701141436457_CAFR.prd,decoration-interieure,decoration-textile,tapis-et-paillasson,tapis,Tapis Vinyle Géometrique Gris - 99deco - L 120 x l 50 cm Ep. 2 mm,68,https://www.castorama.fr/decoration-interieure/decoration-textile/tapis-et-paillasson/tapis/tapis-cuisine/cat_id_0001389.cat/mkp/tapis-vinyle-g-ometrique-gris-99deco-l-120-x-l-50-cm-ep-2-mm/3701141436457_CAFR.prd
3574386265201_CAFR.prd,decoration-interieure,decoration-textile,rideau-et-voilage,brise-bise,"Paire de Voilages ""Filiane"" 45x90cm Blanc","17,99",https://www.castorama.fr/decoration-interieure/decoration-textile/rideau-et-voilage/brise-bise/cat_id_1043.cat/departments/paire-de-voilages-filiane-45x90cm-blanc/3574386265201_CAFR.prd
8056389900471_CAFR.prd,maison-connectee-domotique-et-objet-connecte,chauffage-connecte,radiateur-connecte,cat_id_5248.cat,Radiateur électrique à inertie fluide Deltacalor Caldo 900W,229,https://www.castorama.fr/maison-connectee-domotique-et-objet-connecte/chauffage-connecte/radiateur-connecte/cat_id_5248.cat/radiateur-electrique-a-inertie-fluide-deltacalor-caldo-900w/8056389900471_CAFR.prd
3760312935366_CAFR.prd,decoration-interieure,decoration-textile,coussin-plaid-et-pouf,coussin-palette,Coussins pour Palette Imperméable & Anti-UV Essentiel 120x80 Bleu pétrole,"59,99",https://www.castorama.fr/decoration-interieure/decoration-textile/coussin-plaid-et-pouf/coussin-palette/cat_id_0001571.cat/mkp/coussins-pour-palette-imperm-able-anti-uv-essentiel-120x80-bleu-p-trole/3760312935366_CAFR.prd
8430176500318_CAFR.prd,decoration-interieure,decoration-textile,tapis-et-paillasson,tapis,Tapis intérieur ATTICGO multicolore rectangulaire abstrait 80x150 cm SORA,"34,36",https://www.castorama.fr/decoration-interieure/decoration-textile/tapis-et-paillasson/tapis/tapis-salon/cat_id_0001387.cat/vfp/tapis-int-rieur-atticgo-multicolore-rectangulaire-abstrait-80x150-cm-sora/8430176500318_CAFR.prd
3001060169192_CAFR.prd,chauffage-climatisation-et-ventilation,seche-serviettes,seche-serviettes-electrique,cat_id_3458.cat,"Sèche serviettes électrique 250w gun métal, Gun","459,90",https://www.castorama.fr/chauffage-climatisation-et-ventilation/seche-serviettes/seche-serviettes-electrique/cat_id_3458.cat/mkp/s-che-serviettes-lectrique-250w-gun-m-tal-gun/3001060169192_CAFR.prd
3760286420752_CAFR.prd,chauffage-climatisation-et-ventilation,climatiseur-ventilateur,accessoire-climatiseur,cat_id_413.cat,Cache-climatiseur Horizon crème 102 x 78 cm,359,https://www.castorama.fr/chauffage-climatisation-et-ventilation/climatiseur-ventilateur/accessoire-climatiseur/cat_id_413.cat/cache-climatiseur-horizon-creme-102-x-78-cm/3760286420752_CAFR.prd
8436545094662_CAFR.prd,chauffage-climatisation-et-ventilation,chauffage-d-appoint,cheminee-electrique,cat_id_371.cat,Cheminée à l'éthanol de plafond en acier noir,999,https://www.castorama.fr/chauffage-climatisation-et-ventilation/chauffage-d-appoint/cheminee-electrique/cat_id_371.cat/departments/chemin-e-l-thanol-de-plafond-en-acier-noir/8436545094662_CAFR.prd
3760295298984_CAFR.prd,decoration-interieure,decoration-textile,tapis-et-paillasson,tapis,"Tapis Carreaux Minéral, Dimension: 60x90","12,90",https://www.castorama.fr/decoration-interieure/decoration-textile/tapis-et-paillasson/tapis/tapis-cuisine/cat_id_0001389.cat/departments/tapis-carreaux-min-ral-dimension-60x90/3760295298984_CAFR.prd
3574386256834_CAFR.prd,decoration-interieure,decoration-textile,rideau-et-voilage,brise-bise,"Paire de Voilages ""Pointille"" 70x240cm Saumon","18,99",https://www.castorama.fr/decoration-interieure/decoration-textile/rideau-et-voilage/brise-bise/cat_id_1043.cat/departments/paire-de-voilages-pointille-70x240cm-saumon/3574386256834_CAFR.prd
3345115200028_CAFR.prd,maison-connectee-domotique-et-objet-connecte,chauffage-connecte,radiateur-connecte,cat_id_5248.cat,Module de chauffage Wifi pour radiateur fil pilote 4 ou 6 ordres (avec remontée de consommation) Thomson,"59,90",https://www.castorama.fr/maison-connectee-domotique-et-objet-connecte/chauffage-connecte/radiateur-connecte/cat_id_5248.cat/module-de-chauffage-wifi-pour-radiateur-fil-pilote-4-ou-6-ordres-avec-remontee-de-consommation-thomson/3345115200028_CAFR.prd
3574386094955_CAFR.prd,decoration-interieure,decoration-textile,tapis-et-paillasson,tapis,"Tapis Rond Enfant ""Pompomparty"" 90cm Vert","28,99",https://www.castorama.fr/decoration-interieure/decoration-textile/tapis-et-paillasson/tapis/tapis-chambre/cat_id_0001388.cat/departments/tapis-rond-enfant-pompomparty-90cm-vert/3574386094955_CAFR.prd
3701434705604_CAFR.prd,decoration-interieure,decoration-textile,coussin-plaid-et-pouf,coussin-palette,Coussin Palette Déhoussable Imperméable Angle BANANAIR 60 x 40 cm Gris clair,"29,99",https://www.castorama.fr/decoration-interieure/decoration-textile/coussin-plaid-et-pouf/coussin-palette/cat_id_0001571.cat/departments/coussin-palette-d-houssable-imperm-able-angle-bananair-60-x-40-cm-gris-clair/3701434705604_CAFR.prd
4255664830548_CAFR.prd,decoration-interieure,decoration-textile,tapis-et-paillasson,tapis,Tapis en coton 200 x 300 cm beige et blanc BARKHAN,"280,16",https://www.castorama.fr/decoration-interieure/decoration-textile/tapis-et-paillasson/tapis/tapis-salon/cat_id_0001387.cat/departments/tapis-en-coton-200-x-300-cm-beige-et-blanc-barkhan/4255664830548_CAFR.prd
3110064103023_CAFR.prd,decoration-interieure,decoration-textile,rideau-et-voilage,rideau-de-fil-et-portiere,Rideau de porte bambou Garrigue E103 l.90 x H.200 cm,"47,90",https://www.castorama.fr/decoration-interieure/decoration-textile/rideau-et-voilage/rideau-de-fil-et-portiere/cat_id_1034.cat/rideau-de-porte-bambou-garrigue-e103-l-90-x-h-200-cm/3110064103023_CAFR.prd
3001010168831_CAFR.prd,chauffage-climatisation-et-ventilation,seche-serviettes,seche-serviettes-electrique,cat_id_3458.cat,"Sèche serviette électrique 280w doré ,Dojo","569,90",https://www.castorama.fr/chauffage-climatisation-et-ventilation/seche-serviettes/seche-serviettes-electrique/cat_id_3458.cat/departments/s-che-serviette-lectrique-280w-dor-dojo/3001010168831_CAFR.prd
3760286420981_CAFR.prd,chauffage-climatisation-et-ventilation,climatiseur-ventilateur,accessoire-climatiseur,cat_id_413.cat,Cache-climatiseur Horizon anthracite 90 x 70 cm,289,https://www.castorama.fr/chauffage-climatisation-et-ventilation/climatiseur-ventilateur/accessoire-climatiseur/cat_id_413.cat/cache-climatiseur-horizon-anthracite-90-x-70-cm/3760286420981_CAFR.prd
8436545092408_CAFR.prd,chauffage-climatisation-et-ventilation,chauffage-d-appoint,cheminee-electrique,cat_id_371.cat,Cheminée à l'éthanol en noir pour à encastrer,"419,99",https://www.castorama.fr/chauffage-climatisation-et-ventilation/chauffage-d-appoint/cheminee-electrique/cat_id_371.cat/departments/chemin-e-l-thanol-en-noir-pour-encastrer/8436545092408_CAFR.prd
3701141419122_CAFR.prd,decoration-interieure,decoration-textile,tapis-et-paillasson,tapis,Tapis Vinyle Floral Noir - 99deco - L 200 x l 120 cm Ep. 2 mm,236,https://www.castorama.fr/decoration-interieure/decoration-textile/tapis-et-paillasson/tapis/tapis-cuisine/cat_id_0001389.cat/mkp/tapis-vinyle-floral-noir-99deco-l-200-x-l-120-cm-ep-2-mm/3701141419122_CAFR.prd
3574386258302_CAFR.prd,decoration-interieure,decoration-textile,rideau-et-voilage,brise-bise,"Paire De Voilages ""Milza"" 60x90cm Gris","18,99",https://www.castorama.fr/decoration-interieure/decoration-textile/rideau-et-voilage/brise-bise/cat_id_1043.cat/departments/paire-de-voilages-milza-60x90cm-gris/3574386258302_CAFR.prd
3410535001880_CAFR.prd,maison-connectee-domotique-et-objet-connecte,chauffage-connecte,radiateur-connecte,cat_id_5248.cat,Radiateur électrique double coeur de chauffe lumineux Sauter Hekla anthracite 1500W vertical,1 050,https://www.castorama.fr/maison-connectee-domotique-et-objet-connecte/chauffage-connecte/radiateur-connecte/cat_id_5248.cat/radiateur-electrique-double-coeur-de-chauffe-lumineux-sauter-hekla-anthracite-1500w-vertical/3410535001880_CAFR.prd
3701434705642_CAFR.prd,decoration-interieure,decoration-textile,coussin-plaid-et-pouf,coussin-palette,Coussin Palette Déhoussable Imperméable BANANAIR 120 x 60 cm Rouge,"48,99",https://www.castorama.fr/decoration-interieure/decoration-textile/coussin-plaid-et-pouf/coussin-palette/cat_id_0001571.cat/departments/coussin-palette-d-houssable-imperm-able-bananair-120-x-60-cm-rouge/3701434705642_CAFR.prd
3110061001148_CAFR.prd,decoration-interieure,decoration-textile,rideau-et-voilage,rideau-de-fil-et-portiere,Rideau de porte arc en ciel 90 x 220 cm,"14,90",https://www.castorama.fr/decoration-interieure/decoration-textile/rideau-et-voilage/rideau-de-fil-et-portiere/cat_id_1034.cat/rideau-de-porte-arc-en-ciel-90-x-220-cm/3110061001148_CAFR.prd
3760382750814_CAFR.prd,chauffage-climatisation-et-ventilation,seche-serviettes,seche-serviettes-electrique,cat_id_3458.cat,Sèche serviettes sec Lyria blanc thermostat électronique Drexon,119,https://www.castorama.fr/chauffage-climatisation-et-ventilation/seche-serviettes/seche-serviettes-electrique/cat_id_3458.cat/departments/s-che-serviettes-sec-lyria-blanc-thermostat-lectronique-drexon/3760382750814_CAFR.prd
8713508732084_CAFR.prd,chauffage-climatisation-et-ventilation,climatiseur-ventilateur,accessoire-climatiseur,cat_id_413.cat,Support de sol pour unité de climatiseur extérieur Qlima Technofloor 450 mm,"22,90",https://www.castorama.fr/chauffage-climatisation-et-ventilation/climatiseur-ventilateur/accessoire-climatiseur/cat_id_413.cat/support-de-sol-pour-unite-de-climatiseur-exterieur-qlima-technofloor-450-mm/8713508732084_CAFR.prd
8436545096789_CAFR.prd,chauffage-climatisation-et-ventilation,chauffage-d-appoint,cheminee-electrique,cat_id_371.cat,Cheminée électrique 2kW verre trempé noir avec télécommande,"189,99",https://www.castorama.fr/chauffage-climatisation-et-ventilation/chauffage-d-appoint/cheminee-electrique/cat_id_371.cat/departments/chemin-e-lectrique-2kw-verre-tremp-noir-avec-t-l-commande/8436545096789_CAFR.prd
3574386254106_CAFR.prd,decoration-interieure,decoration-textile,rideau-et-voilage,brise-bise,"Paire de Voilages à Pompons ""Poupette"" 60x90cm Gris","17,99",https://www.castorama.fr/decoration-interieure/decoration-textile/rideau-et-voilage/brise-bise/cat_id_1043.cat/departments/paire-de-voilages-pompons-poupette-60x90cm-gris/3574386254106_CAFR.prd
3410535001859_CAFR.prd,maison-connectee-domotique-et-objet-connecte,chauffage-connecte,radiateur-connecte,cat_id_5248.cat,Radiateur électrique double coeur de chauffe lumineux Sauter Hekla anthracite 1500W,919,https://www.castorama.fr/maison-connectee-domotique-et-objet-connecte/chauffage-connecte/radiateur-connecte/cat_id_5248.cat/radiateur-electrique-double-coeur-de-chauffe-lumineux-sauter-hekla-anthracite-1500w/3410535001859_CAFR.prd
8435340461150_CAFR.prd,decoration-interieure,decoration-textile,tapis-et-paillasson,tapis,"Tapis en vinyle Deblon avec ganse, tapis de intérieur de decoration Tapis en PVC Brun foncé  200 x 290 cm","250,99",https://www.castorama.fr/decoration-interieure/decoration-textile/tapis-et-paillasson/tapis/tapis-chambre/cat_id_0001388.cat/departments/tapis-en-vinyle-deblon-avec-ganse-tapis-de-int-rieur-de-decoration-tapis-en-pvc-brun-fonc-200-x-290-cm/8435340461150_CAFR.prd
3701434705918_CAFR.prd,decoration-interieure,decoration-textile,coussin-plaid-et-pouf,coussin-palette,Coussin Palette en polyester BANANAIR 120x60 cm Noir,"37,99",https://www.castorama.fr/decoration-interieure/decoration-textile/coussin-plaid-et-pouf/coussin-palette/cat_id_0001571.cat/departments/coussin-palette-en-polyester-bananair-120x60-cm-noir/3701434705918_CAFR.prd
3110067534022_CAFR.prd,decoration-interieure,decoration-textile,rideau-et-voilage,rideau-de-fil-et-portiere,Rideau de porte Morel E534 Bubble Gum en perles de bois multicolore H.200 x l.90 cm,"69,90",https://www.castorama.fr/decoration-interieure/decoration-textile/rideau-et-voilage/rideau-de-fil-et-portiere/cat_id_1034.cat/rideau-de-porte-morel-e534-bubble-gum-en-perles-de-bois-multicolore-h-200-x-l-90-cm/3110067534022_CAFR.prd
3663602428770_CAFR.prd,chauffage-climatisation-et-ventilation,chauffage-central,radiateur-chauffage-central,cat_id_325.cat,Radiateur eau chaude GoodHome Kensal Vertical Gris 1 523 W,"311,20",https://www.castorama.fr/chauffage-climatisation-et-ventilation/chauffage-central/radiateur-chauffage-central/cat_id_325.cat/radiateur-eau-chaude-goodhome-kensal-vertical-gris-1-523-w/3663602428770_CAFR.prd
3540730021779_CAFR.prd,chauffage-climatisation-et-ventilation,chauffage-central,robinet-thermostatique-et-manuel-pour-radiateur-eau-chaude,cat_id_1783.cat,Bouchon Purgeur Orientable M15/21 Somatherm for you,"4,50",https://www.castorama.fr/chauffage-climatisation-et-ventilation/chauffage-central/robinet-thermostatique-et-manuel-pour-radiateur-eau-chaude/cat_id_1783.cat/bouchon-purgeur-orientable-m15-21-somatherm-for-you/3540730021779_CAFR.prd
3052351442012_CAFR.prd,chauffage-climatisation-et-ventilation,seche-serviettes,seche-serviettes-electrique,cat_id_3458.cat,Sèche-serviette électrique noir de 500mm de haut et 300mm de large - 100 Watt - LIM500/300E1N,"272,91",https://www.castorama.fr/chauffage-climatisation-et-ventilation/seche-serviettes/seche-serviettes-electrique/cat_id_3458.cat/departments/s-che-serviette-lectrique-noir-de-500mm-de-haut-et-300mm-de-large-100-watt-lim500-300e1n/3052351442012_CAFR.prd
8713508732138_CAFR.prd,chauffage-climatisation-et-ventilation,climatiseur-ventilateur,accessoire-climatiseur,cat_id_413.cat,4 plots anti vibratoires Qlima pour climatiseur fixe,"9,50",https://www.castorama.fr/chauffage-climatisation-et-ventilation/climatiseur-ventilateur/accessoire-climatiseur/cat_id_413.cat/4-plots-anti-vibratoires-qlima-pour-climatiseur-fixe/8713508732138_CAFR.prd
3760176962058_CAFR.prd,chauffage-climatisation-et-ventilation,chauffage-d-appoint,cheminee-electrique,cat_id_371.cat,Cheminée électrique Murale Lounge 3XL 150 cm Effet Flammes LED Chemin'Arte,839,https://www.castorama.fr/chauffage-climatisation-et-ventilation/chauffage-d-appoint/cheminee-electrique/cat_id_371.cat/mkp/chemin-e-lectrique-murale-lounge-3xl-150-cm-effet-flammes-led-chemin-arte/3760176962058_CAFR.prd
